page_id,name,urlslug,ID,ALIGN,EYE,HAIR,SEX,GSM,ALIVE,APPEARANCES,FIRST APPEARANCE,Year
744251,Rachman (Earth-616),\/Rachman_(Earth-616),No Dual Identity,,Green Eyes,No Hair,Male Characters,,Living Characters,2,Jan-96,1996
343625,Richard Barnes (Heroes Reborn) (Earth-616),\/Richard_Barnes_(Heroes_Reborn)_(Earth-616),Public Identity,Good Characters,,,Male Characters,,Living Characters,2,Nov-96,1996
610209,Source (Sentinel) (Earth-616),\/Source_(Sentinel)_(Earth-616),Secret Identity,Neutral Characters,,Grey Hair,Male Characters,,Living Characters,2,Nov-96,1996
85047,Synraith (Earth-616),\/Synraith_(Earth-616),Secret Identity,Bad Characters,No Eyes,No Hair,,,Living Characters,2,Oct-96,1996
555098,Tobe (Earth-616),\/Tobe_(Earth-616),Secret Identity,,,Purple Hair,Male Characters,,Living Characters,2,Mar-96,1996
701973,Vartu (Earth-616),\/Vartu_(Earth-616),,Bad Characters,,White Hair,Male Characters,,Deceased Characters,2,Jan-96,1996
343148,Veeda Leebre (Earth-616),\/Veeda_Leebre_(Earth-616),Public Identity,Neutral Characters,White Eyes,No Hair,Male Characters,,Living Characters,2,Apr-96,1996
28086,Yohei (Earth-616),\/Yohei_(Earth-616),,Bad Characters,,Black Hair,Male Characters,,Living Characters,2,Dec-96,1996
670232,Yu Kirin (Earth-616),\/Yu_Kirin_(Earth-616),No Dual Identity,,,Black Hair,Male Characters,,Living Characters,2,Apr-96,1996
667057,Alana Sloan (Earth-616),\/Alana_Sloan_(Earth-616),No Dual Identity,,Blue Eyes,Blond Hair,Female Characters,,Living Characters,2,Aug-97,1997
4092,Alistaire Armstrong (Earth-616),\/Alistaire_Armstrong_(Earth-616),,Bad Characters,Blue Eyes,Black Hair,Male Characters,,Living Characters,2,Oct-97,1997
103681,Amanda Smith (Earth-616),\/Amanda_Smith_(Earth-616),,,,,Female Characters,,Living Characters,2,Jul-97,1997
427055,Andrew Blanding (Earth-616),\/Andrew_Blanding_(Earth-616),No Dual Identity,Good Characters,Brown Eyes,Brown Hair,Male Characters,,Deceased Characters,2,Jul-97,1997
347748,Anton Vanko (Heroes Reborn) (Earth-616),\/Anton_Vanko_(Heroes_Reborn)_(Earth-616),Public Identity,Bad Characters,,,Male Characters,,Deceased Characters,2,Aug-97,1997
706055,Ape-Man (Earth-616),\/Ape-Man_(Earth-616),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,2,Apr-97,1997
14472,Arsenic (Element) (Earth-616),\/Arsenic_(Element)_(Earth-616),,Bad Characters,,No Hair,,,Living Characters,2,Sep-97,1997
751843,Aurelio Santurce (Earth-616),\/Aurelio_Santurce_(Earth-616),,Bad Characters,Brown Eyes,Brown Hair,Male Characters,,Living Characters,2,Sep-97,1997
415270,Barium (Element) (Earth-616),\/Barium_(Element)_(Earth-616),No Dual Identity,Bad Characters,White Eyes,No Hair,,,Living Characters,2,Sep-97,1997
483246,Basilio Rez (Earth-616),\/Basilio_Rez_(Earth-616),Secret Identity,Bad Characters,,Black Hair,Male Characters,,Living Characters,2,Aug-97,1997
16272,Bludgeon (Cyber-Punks) (Earth-616),\/Bludgeon_(Cyber-Punks)_(Earth-616),,Bad Characters,,,Male Characters,,Living Characters,2,Mar-97,1997
16290,Boost (Earth-616),\/Boost_(Earth-616),Secret Identity,Bad Characters,,White Hair,Male Characters,,Living Characters,2,Oct-97,1997
402679,Cassie Dolan (Earth-616),\/Cassie_Dolan_(Earth-616),Public Identity,Good Characters,,Blond Hair,Female Characters,,Living Characters,2,Apr-97,1997
706069,Cat-Man (Earth-616),\/Cat-Man_(Earth-616),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,2,Apr-97,1997
424109,Cesium (Element) (Earth-616),\/Cesium_(Element)_(Earth-616),,Bad Characters,,No Hair,,,Living Characters,2,Nov-97,1997
16304,Clearcut (Earth-616),\/Clearcut_(Earth-616),Secret Identity,,,Red Hair,Male Characters,,Living Characters,2,Jan-97,1997
342200,Colin Muldowney (Earth-616),\/Colin_Muldowney_(Earth-616),,Neutral Characters,,,Male Characters,,Living Characters,2,Feb-97,1997
18311,Ecliptic (Earth-616),\/Ecliptic_(Earth-616),Secret Identity,Bad Characters,,Grey Hair,Female Characters,,Living Characters,2,Aug-97,1997
347132,Eric Williams (Heroes Reborn) (Earth-616),\/Eric_Williams_(Heroes_Reborn)_(Earth-616),Public Identity,Bad Characters,,,Male Characters,,Living Characters,2,May-97,1997
531115,Etta Langstrom (Earth-616),\/Etta_Langstrom_(Earth-616),Secret Identity,Bad Characters,,,Female Characters,,Living Characters,2,Oct-97,1997
424088,Europium (Element) (Earth-616),\/Europium_(Element)_(Earth-616),,Bad Characters,White Eyes,No Hair,,,Living Characters,2,Oct-97,1997
16446,Fist (Cyber-Punks) (Earth-616),\/Fist_(Cyber-Punks)_(Earth-616),,Bad Characters,,,Male Characters,,Living Characters,2,Mar-97,1997
12801,Ghost Rider (Kale) (Earth-616),\/Ghost_Rider_(Kale)_(Earth-616),Secret Identity,Good Characters,,,,,Living Characters,2,Oct-97,1997
345926,Gloria Brickman (Earth-616),\/Gloria_Brickman_(Earth-616),Public Identity,,,Black Hair,Female Characters,,Living Characters,2,Oct-97,1997
424095,Hafnium (Element) (Earth-616),\/Hafnium_(Element)_(Earth-616),,Bad Characters,Red Eyes,No Hair,,,Living Characters,2,Sep-97,1997
18794,Ignatz (Earth-616),\/Ignatz_(Earth-616),Secret Identity,Good Characters,,No Hair,Male Characters,,Living Characters,2,Nov-97,1997
238422,Insomnia (Earth-616),\/Insomnia_(Earth-616),Secret Identity,Bad Characters,,Brown Hair,Female Characters,,Living Characters,2,Apr-97,1997
631206,Jane Takahama (Earth-616),\/Jane_Takahama_(Earth-616),,Neutral Characters,,Black Hair,Female Characters,,Deceased Characters,2,Jul-97,1997
427056,Joanna Blanding (Earth-616),\/Joanna_Blanding_(Earth-616),Public Identity,Good Characters,Blue Eyes,Blond Hair,Female Characters,,Deceased Characters,2,Jul-97,1997
340229,Kara Lynn Palamas (Earth-616),\/Kara_Lynn_Palamas_(Earth-616),,Good Characters,,,Female Characters,,Living Characters,2,Aug-97,1997
557923,Karsano (Earth-616),\/Karsano_(Earth-616),Secret Identity,Bad Characters,,,Male Characters,,Deceased Characters,2,Mar-97,1997
16552,Katana (Earth-616),\/Katana_(Earth-616),,Bad Characters,,,Female Characters,,Living Characters,2,Mar-97,1997
29142,Lance Gwynn (Earth-616),\/Lance_Gwynn_(Earth-616),,Bad Characters,,,Male Characters,,Living Characters,2,Aug-97,1997
250547,Lewis Hamilton (Earth-616),\/Lewis_Hamilton_(Earth-616),,Bad Characters,,Blond Hair,Male Characters,,Living Characters,2,Dec-97,1997
184331,Lockjaw (Heroes Reborn) (Earth-616),\/Lockjaw_(Heroes_Reborn)_(Earth-616),,Good Characters,,,Male Characters,,Living Characters,2,Jun-97,1997
343626,Margaret Carter (Heroes Reborn) (Earth-616),\/Margaret_Carter_(Heroes_Reborn)_(Earth-616),Public Identity,Good Characters,,,Female Characters,,Living Characters,2,Oct-97,1997
666994,Mary Kelleher (Earth-616),\/Mary_Kelleher_(Earth-616),Public Identity,Good Characters,,Blond Hair,Female Characters,,Living Characters,2,Jul-97,1997
184329,Maximus (Heroes Reborn) (Earth-616),\/Maximus_(Heroes_Reborn)_(Earth-616),,Bad Characters,,,Male Characters,,Living Characters,2,Jul-97,1997
424079,Nickel (Element) (Earth-616),\/Nickel_(Element)_(Earth-616),,Bad Characters,,No Hair,,,Living Characters,2,Oct-97,1997
268604,Niomi Brinke (Earth-616),\/Niomi_Brinke_(Earth-616),,,,,Female Characters,,Living Characters,2,Apr-97,1997
27296,Number One (Rat Pack) (Earth-616),\/Number_One_(Rat_Pack)_(Earth-616),Secret Identity,Bad Characters,,Brown Hair,Male Characters,,Living Characters,2,Apr-97,1997
35893,Olivier Stoker (Earth-616),\/Olivier_Stoker_(Earth-616),Public Identity,Bad Characters,Brown Eyes,Brown Hair,Male Characters,,Living Characters,2,Sep-97,1997
29167,Oralis (Earth-616),\/Oralis_(Earth-616),,Bad Characters,,,,,Living Characters,2,Apr-97,1997
31365,Pisces (Ecliptic) (Earth-616),\/Pisces_(Ecliptic)_(Earth-616),Secret Identity,Bad Characters,,White Hair,Female Characters,,Living Characters,2,Aug-97,1997
346086,Rebecca Schuyler (Earth-616),\/Rebecca_Schuyler_(Earth-616),,,,Brown Hair,Female Characters,,Living Characters,2,Aug-97,1997
28318,Rebo (Earth-616),\/Rebo_(Earth-616),Secret Identity,Good Characters,,Brown Hair,Male Characters,,Living Characters,2,Sep-97,1997
631204,Robert Takahama (Earth-616),\/Robert_Takahama_(Earth-616),,Neutral Characters,Brown Eyes,Black Hair,Male Characters,,Deceased Characters,2,Jul-97,1997
31368,Sagittarius (Ecliptic) (Earth-616),\/Sagittarius_(Ecliptic)_(Earth-616),Secret Identity,Bad Characters,,Brown Hair,Male Characters,,Living Characters,2,Aug-97,1997
34233,Sari St. Hubbins (Earth-616),\/Sari_St._Hubbins_(Earth-616),,Bad Characters,,Blond Hair,Female Characters,,Living Characters,2,Oct-97,1997
347153,Skurge (Heroes Reborn) (Earth-616),\/Skurge_(Heroes_Reborn)_(Earth-616),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,2,May-97,1997
466611,Sodium (Element) (Earth-616),\/Sodium_(Element)_(Earth-616),,Bad Characters,,,,,Living Characters,2,Sep-97,1997
280721,Stigmata (Earth-616),\/Stigmata_(Earth-616),Secret Identity,,,No Hair,Female Characters,,Living Characters,2,Sep-97,1997
16981,Stone (Hound) (Earth-616),\/Stone_(Hound)_(Earth-616),,Bad Characters,,Bald,Male Characters,,Living Characters,2,Sep-97,1997
348999,Super-Adaptoid (Heroes Reborn) (Earth-616),\/Super-Adaptoid_(Heroes_Reborn)_(Earth-616),,Good Characters,,,,,Living Characters,2,Sep-97,1997
16723,Tether (Earth-616),\/Tether_(Earth-616),Secret Identity,Neutral Characters,,No Hair,Female Characters,,Living Characters,2,Oct-97,1997
114358,Thaddeus Ross (Heroes Reborn) (Earth-616),\/Thaddeus_Ross_(Heroes_Reborn)_(Earth-616),Public Identity,Neutral Characters,,,Male Characters,,Living Characters,2,Feb-97,1997
342201,Theresa Petty (Earth-616),\/Theresa_Petty_(Earth-616),,Neutral Characters,,,Female Characters,,Living Characters,2,Feb-97,1997
424077,Tungsten (Element) (Earth-616),\/Tungsten_(Element)_(Earth-616),,Bad Characters,,No Hair,,,Living Characters,2,Oct-97,1997
347236,Ulysses Klaw (Heroes Reborn) (Earth-616),\/Ulysses_Klaw_(Heroes_Reborn)_(Earth-616),,Bad Characters,,,Male Characters,,Living Characters,2,Jun-97,1997
29204,Vokech (Earth-616),\/Vokech_(Earth-616),,Bad Characters,,,,,Living Characters,2,Apr-97,1997
30320,Yano (Earth-616),\/Yano_(Earth-616),Secret Identity,Bad Characters,,Black Hair,Male Characters,,Living Characters,2,Jun-97,1997
477669,Zen-Pram (Earth-616),\/Zen-Pram_(Earth-616),,,,Black Hair,Male Characters,,Deceased Characters,2,Apr-97,1997
424076,Zirconium (Element) (Earth-616),\/Zirconium_(Element)_(Earth-616),,Bad Characters,,No Hair,,,Living Characters,2,Sep-97,1997
79513,Agent Briggs (Earth-616),\/Agent_Briggs_(Earth-616),Secret Identity,Bad Characters,Brown Eyes,Black Hair,Male Characters,,Living Characters,2,May-98,1998
18447,Ainet (Earth-616),\/Ainet_(Earth-616),,,,White Hair,Female Characters,,Living Characters,2,Jul-98,1998
16216,Airborne (Death Squad) (Earth-616),\/Airborne_(Death_Squad)_(Earth-616),,Bad Characters,,,Female Characters,,Living Characters,2,Feb-98,1998
250552,Angela Bradford (Earth-616),\/Angela_Bradford_(Earth-616),,Bad Characters,,,Female Characters,,Living Characters,2,Sep-98,1998
740623,Ariana (Earth-616),\/Ariana_(Earth-616),No Dual Identity,,,Grey Hair,Female Characters,,Living Characters,2,Nov-98,1998
79661,Baron Zebek (Earth-616),\/Baron_Zebek_(Earth-616),No Dual Identity,Bad Characters,,,Male Characters,,Living Characters,2,May-98,1998
676138,Bert Gilmore (Earth-616),\/Bert_Gilmore_(Earth-616),No Dual Identity,,,Grey Hair,Male Characters,,Living Characters,2,Sep-98,1998
642316,Blurry (Earth-616),\/Blurry_(Earth-616),,Bad Characters,,,Male Characters,,Living Characters,2,Jul-98,1998
334889,Boobytrap (Earth-616),\/Boobytrap_(Earth-616),,Bad Characters,,,Male Characters,,Living Characters,2,Feb-98,1998
642315,Brainy (Earth-616),\/Brainy_(Earth-616),,Bad Characters,,,Male Characters,,Living Characters,2,Jul-98,1998
580329,Bronchar (Earth-616),\/Bronchar_(Earth-616),,Bad Characters,,,Male Characters,,Living Characters,2,Aug-98,1998
120428,Calvin Burlingame (Earth-616),\/Calvin_Burlingame_(Earth-616),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,2,Oct-98,1998
264161,Chucky Diamond (Earth-616),\/Chucky_Diamond_(Earth-616),Public Identity,,,Bald,Male Characters,,Living Characters,2,Nov-98,1998
14726,Dormouse (Earth-616),\/Dormouse_(Earth-616),,Bad Characters,,,Male Characters,,Living Characters,2,Apr-98,1998
674530,Fabian LaMuerto (Earth-616),\/Fabian_LaMuerto_(Earth-616),Public Identity,,,Black Hair,Male Characters,,Living Characters,2,Jul-98,1998
483362,Finar (Earth-616),\/Finar_(Earth-616),Public Identity,Bad Characters,Brown Eyes,,Male Characters,,Deceased Characters,2,Apr-98,1998
16445,Firefight (Death Squad) (Earth-616),\/Firefight_(Death_Squad)_(Earth-616),,,,,,,Living Characters,2,Feb-98,1998
642314,Greasy (Earth-616),\/Greasy_(Earth-616),,Bad Characters,,,Male Characters,,Living Characters,2,Jul-98,1998
409393,Harry Manners (Earth-616),\/Harry_Manners_(Earth-616),Secret Identity,Neutral Characters,,,Male Characters,,Deceased Characters,2,Jan-98,1998
16992,Henry Wallinger (Earth-616),\/Henry_Wallinger_(Earth-616),,Bad Characters,,,Male Characters,,Living Characters,2,Jul-98,1998
4416,Iconoclast (Earth-616),\/Iconoclast_(Earth-616),,,,,Male Characters,,Living Characters,2,Feb-98,1998
735862,Jenny (Reporter) (Earth-616),\/Jenny_(Reporter)_(Earth-616),No Dual Identity,Neutral Characters,Blue Eyes,Black Hair,Female Characters,,Living Characters,2,Jul-98,1998
584371,Jomo Kimane (Earth-616),\/Jomo_Kimane_(Earth-616),Secret Identity,Bad Characters,Brown Eyes,Black Hair,Male Characters,,Living Characters,2,Nov-98,1998
673646,Kenjiro Fujikawa (Earth-616),\/Kenjiro_Fujikawa_(Earth-616),No Dual Identity,,,White Hair,Male Characters,,Living Characters,2,May-98,1998
79579,LeMieu (Earth-616),\/LeMieu_(Earth-616),Secret Identity,Bad Characters,,Red Hair,Male Characters,,Deceased Characters,2,May-98,1998
64907,Lo Chien (Earth-616),\/Lo_Chien_(Earth-616),Secret Identity,,,Bald,Male Characters,,Living Characters,2,Dec-98,1998
673495,Mad Hatter (Earth-616),\/Mad_Hatter_(Earth-616),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,2,Apr-98,1998
126084,Mahapralaya (Earth-616),\/Mahapralaya_(Earth-616),Secret Identity,Bad Characters,,Grey Hair,Male Characters,,Deceased Characters,2,Apr-98,1998
699755,Marista (Earth-616),\/Marista_(Earth-616),Secret Identity,Good Characters,Blue Eyes,Black Hair,Female Characters,,Living Characters,2,Nov-98,1998
321461,Oyakata (Earth-616),\/Oyakata_(Earth-616),Secret Identity,Neutral Characters,Brown Eyes,Black Hair,Male Characters,,Living Characters,2,Dec-98,1998
79509,Pyre (Damocles Foundation) (Earth-616),\/Pyre_(Damocles_Foundation)_(Earth-616),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,2,Dec-98,1998
18426,Rebecca Agee (Earth-616),\/Rebecca_Agee_(Earth-616),,,,,Female Characters,,Living Characters,2,Jul-98,1998
334895,Rocket-Launcher (Earth-616),\/Rocket-Launcher_(Earth-616),,Bad Characters,,,Male Characters,,Living Characters,2,Feb-98,1998
591809,Sai (Earth-616),\/Sai_(Earth-616),Secret Identity,,,Red Hair,Female Characters,,Living Characters,2,Dec-98,1998
398339,Simon Krieger (Earth-616),\/Simon_Krieger_(Earth-616),Public Identity,Bad Characters,Blue Eyes,Blond Hair,Male Characters,,Living Characters,2,Aug-98,1998
595815,Stanley Hathaway (Earth-616),\/Stanley_Hathaway_(Earth-616),,Good Characters,,,Male Characters,,Deceased Characters,2,Sep-98,1998
15977,Stem (Earth-616),\/Stem_(Earth-616),Secret Identity,Bad Characters,Green Eyes,No Hair,Male Characters,,Living Characters,2,Jan-98,1998
16953,Stranglehold (Damocles Foundation) (Earth-616),\/Stranglehold_(Damocles_Foundation)_(Earth-616),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,2,Dec-98,1998
34971,Tatjana Stiles (Earth-616),\/Tatjana_Stiles_(Earth-616),Public Identity,Good Characters,,Black Hair,Female Characters,,Living Characters,2,May-98,1998
673927,Thomas Marles (Earth-616),\/Thomas_Marles_(Earth-616),Public Identity,,,Blond Hair,Male Characters,,Living Characters,2,Jul-98,1998
554591,Tia Senyaka (Earth-616),\/Tia_Senyaka_(Earth-616),Public Identity,Good Characters,,Black Hair,Female Characters,,Living Characters,2,Jul-98,1998
483603,Vittorio Silvani (Earth-616),\/Vittorio_Silvani_(Earth-616),No Dual Identity,Bad Characters,Blue Eyes,Blond Hair,Male Characters,,Living Characters,2,Feb-98,1998
675855,Willis Gottfried (Earth-616),\/Willis_Gottfried_(Earth-616),,,Blue Eyes,Blond Hair,Male Characters,,Living Characters,2,Jul-98,1998
642313,Windy (Earth-616),\/Windy_(Earth-616),,Bad Characters,,,Male Characters,,Living Characters,2,Jul-98,1998
15978,Yvette Diamonde (Earth-616),\/Yvette_Diamonde_(Earth-616),Secret Identity,Bad Characters,,Black Hair,Female Characters,Homosexual Characters,Living Characters,2,Jan-98,1998
16230,Astarte (Earth-616),\/Astarte_(Earth-616),Secret Identity,Bad Characters,,Brown Hair,Female Characters,,Living Characters,2,Aug-99,1999
9045,Balthakk (Earth-616),\/Balthakk_(Earth-616),Secret Identity,Neutral Characters,No Eyes,No Hair,,,Living Characters,2,Nov-99,1999
681238,Billy Yuan (Earth-616),\/Billy_Yuan_(Earth-616),No Dual Identity,,Brown Eyes,Black Hair,Male Characters,,Living Characters,2,May-99,1999
680264,Callie Yeager (Earth-616),\/Callie_Yeager_(Earth-616),Public Identity,,,Red Hair,Female Characters,,Living Characters,2,Mar-99,1999
27037,Ceranda (Earth-616),\/Ceranda_(Earth-616),Public Identity,Good Characters,Blue Eyes,Black Hair,Female Characters,,Living Characters,2,Mar-99,1999
91911,Christina Carr (Earth-616),\/Christina_Carr_(Earth-616),Secret Identity,Bad Characters,Blue Eyes,Black Hair,Female Characters,,Living Characters,2,Sep-99,1999
82541,David Ferrari (Earth-616),\/David_Ferrari_(Earth-616),Secret Identity,Bad Characters,,Blond Hair,Male Characters,,Living Characters,2,Aug-99,1999
16407,Dragonwing (Earth-616),\/Dragonwing_(Earth-616),Secret Identity,Bad Characters,,Blond Hair,Male Characters,,Living Characters,2,Jul-99,1999
321467,Duncan Vess (Earth-616),\/Duncan_Vess_(Earth-616),Public Identity,,Brown Eyes,Black Hair,Male Characters,,Living Characters,2,Dec-99,1999
16422,Electryon (Earth-616),\/Electryon_(Earth-616),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,2,Aug-99,1999
18304,Fieldstone (Earth-616),\/Fieldstone_(Earth-616),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,2,Oct-99,1999
583561,Finn (Earth-616),\/Finn_(Earth-616),Secret Identity,Neutral Characters,Green Eyes,Green Hair,Male Characters,,Living Characters,2,Nov-99,1999
18300,Fizgig (Earth-616),\/Fizgig_(Earth-616),Secret Identity,Bad Characters,,,Female Characters,,Living Characters,2,Oct-99,1999
18279,Hoarfrost (Earth-616),\/Hoarfrost_(Earth-616),Secret Identity,Bad Characters,Blue Eyes,No Hair,Male Characters,,Living Characters,2,Oct-99,1999
18281,Hoopsnake (Brute Force) (Earth-616),\/Hoopsnake_(Brute_Force)_(Earth-616),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,2,Oct-99,1999
16293,Hunter Brawn (Earth-616),\/Hunter_Brawn_(Earth-616),,Bad Characters,,White Hair,Male Characters,,Living Characters,2,Apr-99,1999
18287,Ingot (Earth-616),\/Ingot_(Earth-616),Secret Identity,Bad Characters,,,Female Characters,,Living Characters,2,Oct-99,1999
16505,Integer (Earth-616),\/Integer_(Earth-616),Secret Identity,Bad Characters,,No Hair,Male Characters,,Living Characters,2,Apr-99,1999
16198,Iron Maiden (Gene Nation) (Earth-616),\/Iron_Maiden_(Gene_Nation)_(Earth-616),Secret Identity,Bad Characters,,Red Hair,Female Characters,,Living Characters,2,Apr-99,1999
